id,limit,n_cc,inc0,w0,c0,safety_score,deg,female,age,deb0,del
5922,2.4411657,3,8.8660955,55.093605,10.632977,-.097417668,3,0,61,0,0
5924,3.0501909,3,10.352791,27.825712,11.808408,.3365086,4,0,56,0,0
5927,5.8099651,2,9.5074024,64.353752,7.6940985,-.45865977,4,1,34,0,0
5932,1.362745,3,9.0181484,63.315331,22.69985,-.1825771,3,0,61,0,0
5934,1.3837239,3,8.9890804,61.74427,10.752623,-.19293386,3,0,61,0,0
5935,1.2546124,1,3.0762606,11.77654,6.3587928,-.22032857,2,0,23,1.8643583,0
5941,11.472178,3,5.300046,69.304596,5.1055307,-.40447298,4,1,22,3.6047308,0
5942,5.4118819,3,17.699123,157.41937,13.287545,-.8506369,2,0,54,0,0
5949,5.1750517,3,12.138853,74.738457,13.067237,.21170849,2,0,56,1.7172874,0
5953,17.393538,3,13.319571,22.586397,5.5864425,.058219463,2,0,46,1.6488991,0
5961,18.961231,3,4.3368082,55.642426,15.136895,.09412051,1,0,60,3.1428616,0
5973,8.7937746,3,10.677162,51.552082,14.889484,-3.4803882,5,0,43,1.2924852,0
5974,.47445056,3,24.143284,748.487,11.615226,.85331923,5,0,54,2.2248511,0
5977,46.408264,1,2.8548305,20.613129,21.332954,.12366695,4,0,23,0,0
5978,2.4197438,3,12.806154,78.18309,9.0054474,-.06502796,2,1,38,0,0
5979,3.4507771,3,12.856407,80.899666,9.0388651,-.066721901,2,1,38,0,0
5982,9.6511555,3,29.736523,92.008324,13.127097,-3.4803882,5,0,39,0,0
5987,27.546776,3,17.001978,224.3625,12.724578,.59173036,5,0,33,.018563867,0
5994,4.8115273,3,13.910473,105.57702,10.050171,-.11098725,2,1,41,0,0
6014,.978136,2,7.0808458,44.190376,8.9792433,-.47327954,2,1,39,0,0
6016,2.8906426,3,7.635119,67.48925,8.3677626,.64299113,4,1,49,2.4749274,0
6018,3.2099664,3,9.543726,154.02156,15.522435,1.1221962,2,0,57,.83951062,0
6028,29.95122,1,3.8657777,10.323885,5.6389503,.060694251,3,1,28,2.561933,0
6030,11.457993,3,10.451966,33.572598,9.6059446,-1.4016173,3,0,52,0,0
6031,1.7296439,3,8.828352,30.420391,9.4201975,-.91613299,3,0,34,0,0
6042,2.3738227,3,15.217926,80.304733,11.457459,.34321511,1,0,32,2.0973117,0
6047,1.4619753,3,12.721535,127.43942,13.035062,-.061666269,3,0,37,1.6150059,0
6058,1.4327884,3,15.901053,78.349403,6.2124863,.35555878,3,1,52,0,0
6059,6.0474577,3,13.05571,252.28932,12.263145,.63589215,4,0,44,0,0
6061,57.016872,3,19.45479,50.163502,6.6605926,.8381201,4,0,54,0,0
6065,4.5701489,3,18.661606,301.66989,15.571717,-1.2613009,3,0,52,.45989046,0
6068,2.2058675,3,4.9179225,244.13318,9.3933315,-.35073325,1,0,27,0,0
6079,19.019543,3,20.16403,343.65701,20.928991,-.79995859,4,1,39,1.0874743,0
6088,4.2974725,2,5.1839046,83.131813,6.335259,.28930393,5,0,23,0,0
6095,11.764417,3,14.872345,104.19321,11.736953,-2.0031388,4,1,33,.68266326,0
6098,8.1989889,2,12.87971,16.982098,11.324653,-2.1437871,5,0,42,1.3503683,0
6099,7.7828174,3,22.108017,344.52335,13.79036,-.73800898,2,1,36,1.5531718,0
6109,14.667838,3,15.338374,225.29919,15.296139,.15064625,5,0,57,0,0
6110,7.9677563,3,18.957413,220.28162,11.306157,.14169088,5,0,53,0,0
6114,9.123601,3,12.149179,171.97638,9.7021494,.52900869,3,0,37,0,0
6115,24.886368,3,10.703332,173.5896,14.282431,.44351462,3,1,27,0,0
6121,11.210549,3,16.051247,231.5258,15.299058,-.66124362,3,1,46,1.998752,0
6123,24.157804,3,20.594782,724.61243,18.77549,-.087668814,4,0,31,0,0
6125,9.1345768,2,13.816056,37.080112,8.6445522,.2487095,4,0,38,1.3612089,0
6137,2.723604,3,7.3306737,20.819584,7.3585792,.46466896,2,0,22,2.6388547,0
6146,1.7181398,3,7.3267498,158.28661,9.6731033,.25642213,3,1,28,3.0525498,0
6148,2.330564,3,13.767591,105.19485,8.8401079,-.0060395971,2,1,62,2.8732741,0
6150,2.391506,3,14.192124,184.94295,13.778883,.36925906,4,0,41,1.4342636,0
6152,13.115254,3,13.998986,59.883392,12.466154,-.083511196,3,0,33,1.9125228,0
6153,26.757442,3,13.194955,148.13037,11.654047,.81999594,5,0,37,0,0
6154,2.9811914,2,7.0182729,18.364792,14.040987,.33750603,3,0,26,0,0
6155,10.72909,3,11.807414,30.334938,11.881181,-.15580346,3,0,39,1.8826962,0
6159,62.373775,3,12.924713,178.85945,18.029434,-.099924028,4,0,56,1.2525452,0
6160,.69200516,2,7.6390371,32.193096,9.9455357,-1.0812235,3,0,28,0,0
6166,52.812328,3,6.3733954,193.29338,5.757452,-1.4600859,4,1,26,.99117255,0
6168,8.6002731,2,10.79427,26.460361,9.1057396,.49217671,2,0,38,3.373369,0
6173,17.308767,3,12.4062,138.82774,13.688097,.31733128,4,0,56,0,0
6174,.47170165,2,13.329344,50.709774,9.1743622,.44366515,4,1,48,0,0
6176,37.990627,3,8.756074,147.81206,9.155468,-1.2468809,3,1,26,0,0
6177,37.143436,3,7.4200082,148.9398,8.8369055,-.99589777,4,1,26,0,0
6180,4.5554175,3,6.3002377,195.22107,8.5287819,-.21419053,5,0,36,0,0
6183,18.190563,3,14.043817,108.99704,13.818697,1.1508853,4,1,48,2.2749019,0
6203,4.5527253,3,41.657982,89.580818,10.650569,-.34476605,1,1,48,0,0
6206,14.253273,3,8.0058413,390.38715,21.474419,-1.8920761,4,0,43,.82304198,0
6209,7.6458564,3,11.914807,94.801758,11.596067,.52233624,4,0,39,.85692161,0
6212,12.008528,3,14.729306,101.65188,10.091434,-3.3996727,1,0,38,0,0
6217,12.385171,3,5.5777874,40.158695,8.7702627,-.79315543,3,0,22,.84432453,0
6221,43.161324,3,4.688035,123.41223,11.581065,-1.2201571,3,1,23,2.3608937,0
6226,3.9680543,3,13.194454,159.01863,13.335407,-.63273937,4,1,37,2.1836252,0
6230,20.523804,3,19.394251,192.71008,12.440252,-.30941284,3,1,57,1.4099993,0
6235,5.1983743,3,11.453785,76.508217,11.660106,-1.5492294,2,0,38,0,0
6242,25.15839,3,9.7915068,29.625751,9.8037472,.42377979,5,0,44,0,0
6246,2.9604695,2,2.5497479,17.31901,9.4795322,.50264633,4,1,44,0,0
6248,1.8627999,3,8.7411766,98.113968,7.9014335,-.056201447,4,1,28,1.1839924,0
6250,1.6276318,3,7.7887983,130.42821,9.2977037,1.4882684,4,0,28,.48575246,0
6251,25.554024,3,13.085477,106.7357,13.70003,-2.3012791,4,1,57,1.9478879,0
6255,16.455912,3,16.943998,129.53229,12.258461,.21711403,3,0,39,0,0
6258,10.685067,2,8.7963924,0,6.0584898,.32259479,3,1,23,2.6638305,0
6260,2.3276322,3,15.352118,121.51042,10.648938,.96968162,4,0,37,0,0
6264,71.728767,3,8.914691,29.812193,7.86831,.9790222,5,0,31,0,0
6265,71.168854,3,15.06993,36.880875,16.030239,.4412086,5,0,32,0,0
6272,14.574244,3,10.26683,120.77975,9.1319838,-.52234632,3,1,28,1.5203413,0
6280,2.5075719,3,8.0893269,34.765087,5.7873592,-.73114449,4,0,21,0,0
6285,14.996,3,11.739137,145.25414,12.158155,.65236253,4,0,37,0,0
6286,2.4655755,3,12.401958,176.73227,7.8347683,-2.5228961,1,1,57,2.5973694,0
6289,4.8913679,3,5.47823,46.984726,11.374399,.23484962,3,0,27,0,0
6291,2.5915241,2,11.713989,57.732883,9.2253132,.64482492,1,0,39,0,0
6292,4.788815,2,10.070308,17.01705,8.0163136,.44365671,4,0,57,1.8160965,0
6293,7.3829346,3,6.0899253,63.123184,9.2950392,.43189675,3,1,23,2.6235604,0
6296,4.9110422,3,9.4288549,106.59626,8.7950535,.49164838,1,0,31,0,0
6298,6.0852408,3,8.3593092,52.613651,8.3528261,-.17917652,1,0,36,0,0
6299,11.862602,2,4.9361014,12.853449,8.5563288,.12016949,4,1,27,2.2438047,0
6307,38.313293,3,13.566229,79.483002,9.7198009,-1.0642387,3,1,36,2.5269074,0
6315,2.5076575,3,44.096077,108.27871,14.914694,.63443595,5,0,48,.075978704,0
6317,10.270983,3,13.461093,239.00732,13.017538,-.10247625,2,0,44,0,0
6320,14.462749,3,3.7596653,23.130993,9.7458801,.3374925,1,0,38,2.7485723,0
6324,6.3563256,3,10.038492,926.93677,21.775908,.33505592,4,1,43,.65077263,0
6331,4.0020766,3,12.877137,29.901583,18.931389,.53584135,4,0,62,0,0
6336,17.695349,3,15.177318,66.867317,7.5454426,-.24801069,4,0,59,1.6627367,0
6339,4.6230621,3,12.312084,104.30115,14.546911,.5428037,3,0,46,2.1007299,0
6343,49.410358,3,19.176151,520.10638,12.769254,-3.2663,3,0,59,1.976069,0
6345,4.5976763,3,10.638814,35.978542,9.9577961,.72497445,1,1,44,1.9646693,0
6362,11.67515,3,15.699082,238.95535,13.338774,-2.2382238,4,1,39,0,0
6365,7.8797359,3,6.4511132,73.439034,10.54785,.014773624,1,0,44,0,0
6366,.97058463,3,12.590979,91.237556,12.189323,.020715695,1,0,41,0,0
6367,3.947716,3,7.6220298,102.95431,12.796486,-1.0144472,4,1,43,0,0
6369,14.656168,3,16.706224,219.07938,12.826631,.26772484,5,0,42,0,0
6371,30.672468,3,9.3670158,117.61559,12.538983,-1.2714809,3,0,61,.50489318,0
6375,3.4293032,3,7.6867404,24.625605,9.6491871,.30412492,5,1,26,0,0
6376,1.9170747,3,4.7842159,23.868183,7.0257931,.33163822,4,1,27,0,0
6379,4.4042797,3,10.710887,44.419392,10.560697,.72916031,2,1,58,0,0
6381,9.7446442,3,10.949636,147.02626,9.5145807,.27790356,4,1,34,0,0
6383,28.861866,3,13.146803,75.908775,14.326992,.89863384,3,0,41,1.5837332,0
6385,66.309814,3,22.781609,20.375755,13.437972,.76551074,1,0,44,1.5486889,0
6386,12.532837,2,8.6120758,14.615548,8.2159319,-.14784588,4,1,28,2.6468627,0
6389,22.738321,3,4.5323901,34.073704,14.277478,.82411742,2,0,60,2.8663406,0
6391,17.289217,3,15.780283,174.12088,7.8050542,.67163581,5,0,52,1.5652008,0
6392,1.8765699,3,16.867121,185.04442,13.112484,-2.2544274,4,0,32,0,0
6393,9.9099874,3,4.9058309,61.82526,6.5993943,.33802229,5,1,23,0,0
6395,7.454309,2,4.0316696,39.209728,6.0446491,1.2697457,1,0,22,1.6815324,0
6397,7.5793214,3,6.6903105,237.07076,6.0188742,.15913883,3,0,28,0,0
6398,3.917028,3,13.736545,105.95592,11.902426,-1.2047071,2,0,41,1.1976671,0
6410,39.961811,3,5.6335621,85.933197,9.1637583,-1.8748319,4,1,22,1.9678189,0
6417,6.1230955,3,5.6000485,140.16322,6.5093074,.57194573,4,0,21,0,0
6419,3.3132184,2,6.9284887,61.933571,5.5340028,1.052762,1,1,22,0,0
6426,4.9468489,3,19.603642,117.59776,15.834099,-1.4216046,3,0,42,0,0
6428,8.646101,3,14.305533,197.66364,10.862432,.33070648,3,1,57,0,0
6432,1.0231774,2,12.952003,83.290771,4.7463846,.18978801,1,1,29,0,0
6433,2.568908,3,14.876925,138.74658,5.5847259,.28135613,1,1,29,0,0
6434,8.2212982,3,11.433071,50.442657,12.622415,.36271095,4,0,41,1.0655843,0
6439,1.9525932,2,5.0215697,72.28952,21.216736,.60849577,2,0,38,0,0
6449,2.4454875,2,9.3527451,3.2243381,11.415895,-.70064187,2,1,54,2.7290266,0
6464,2.6012595,3,9.6525145,29.768724,10.464758,.43999764,4,0,32,0,0
6473,3.3995154,3,12.537926,104.59308,10.843337,1.1307136,4,1,37,0,0
6478,9.4289064,3,14.175739,183.21849,8.3158264,.69122285,3,0,46,0,0
6481,19.65168,3,31.916809,103.41698,12.853823,-.77726281,3,0,58,0,0
6485,24.685375,3,25.067924,918.83734,26.801161,-.79805458,4,0,44,0,0
6489,.96989077,2,10.428551,13.289814,10.501707,-.12859036,2,0,53,5.5654192,0
6491,4.0831552,3,7.2570381,78.605072,7.422358,.37214187,4,0,22,0,0
6493,1.6036273,3,7.8600144,66.563965,9.8526745,-.67907536,1,0,61,0,0
6500,1.1953046,3,18.352449,461.86115,19.174992,.092581876,1,1,41,2.1264386,0
6513,4.3305798,3,16.716034,115.36994,13.031906,.68545574,4,0,56,0,0
6516,14.309756,3,4.4510417,62.626137,7.1163306,.57649249,3,0,59,2.1458664,0
6518,5.6973038,3,4.9941068,38.450279,6.4273925,.60974789,4,0,21,0,0
6528,21.767673,3,11.924988,123.81436,5.3821206,.2621384,4,0,27,0,0
6530,6.8361444,3,4.6409612,42.631546,9.1724968,.43549156,3,0,23,2.3509917,0
6536,9.1832514,3,5.4230723,103.24799,9.0644989,.27401695,3,0,23,0,0
6537,1.8804322,3,12.9684,142.5414,10.472595,-.57090169,4,0,58,2.0921104,0
6539,5.6187153,3,15.917017,418.83923,12.354369,.024443055,5,0,34,0,0
6540,2.419158,3,16.803257,395.35419,11.413462,.035779137,5,1,34,0,0
6541,7.0194221,3,5.555222,54.681656,7.5569787,.14458317,2,0,26,0,0
6542,6.3037815,3,4.9402161,44.346203,6.6967468,-.026160205,2,0,21,0,0
6543,4.6097074,3,3.9633894,48.917053,6.3547339,-.035204627,1,0,21,0,0
6545,42.171513,3,11.910973,110.44543,9.2307835,-.3123557,3,1,31,0,0
6548,8.8437271,3,11.421375,126.73,8.8714371,.92789257,2,1,36,0,0
6566,2.0548034,3,23.021151,153.86554,11.375339,-1.0064911,1,1,59,2.5288639,0
6573,6.166873,3,13.798869,47.635841,11.39678,-1.0891157,2,1,47,0,0
6575,2.7421565,3,6.9452872,68.471985,9.1781664,-.036265723,3,0,22,4.4490066,0
6578,7.47334,3,26.016319,650.96106,19.667578,.40078938,5,1,42,0,0
6587,9.8303404,3,7.5616183,68.332764,11.663079,.80959642,5,0,46,0,0
6599,19.589354,3,22.069674,865.75452,22.966944,.9542191,5,0,38,.34964997,0
6601,11.28716,3,8.0172234,145.55002,24.091213,.66097289,4,0,38,0,0
6603,1.8419809,3,9.3934555,129.58174,8.9212904,-.27252817,4,0,34,0,0
6604,9.2098112,3,12.007756,95.872337,9.2177229,-.27889359,2,0,46,2.9307749,0
6605,11.029795,3,7.768621,83.114883,7.9028287,1.3558342,2,0,29,0,0
6610,1.906002,3,5.5936599,77.469925,7.0346103,-.59948069,3,0,22,0,0
6613,6.7058549,3,17.690392,404.5257,9.9813499,.37884519,4,1,49,1.1729876,0
6614,6.268352,3,16.768543,329.34778,16.061329,.30605516,4,0,48,.65382296,0
6620,28.911961,3,18.172955,409.25656,17.013166,-1.711789,2,0,57,.73890471,0
6623,8.6922216,3,4.954989,56.554855,8.1638451,.14024076,2,1,36,0,0
6625,9.9385538,3,15.994284,156.7451,11.856063,.44088787,4,1,52,0,0
6628,5.0535545,4,18.170906,293.51407,7.4158773,-.15171212,5,0,54,0,0
6629,5.0308609,4,17.30291,309.97363,16.911089,-.17666267,4,0,54,0,0
6632,6.3413615,2,3.6510031,16.079508,13.808072,.72838998,4,1,47,3.1319234,0
6637,11.055161,3,18.875019,387.24182,31.155828,1.0566772,4,0,42,0,0
6639,11.318438,3,10.5054,203.26828,12.70892,-.72609806,4,0,36,2.0626199,0
6641,5.7751427,3,12.588479,44.185364,12.645106,.38642299,5,1,54,1.8123289,0
6644,5.4372778,3,8.7953606,46.665501,7.1115208,.57779837,2,0,22,0,0
6648,3.0998728,3,5.7312794,24.301039,8.4349947,.42432088,4,1,28,1.9836274,0
6650,18.726023,3,15.471954,578.7392,17.027082,.74858874,1,1,26,2.4907646,0
6651,27.176048,3,6.2722812,523.52747,23.793142,.80149502,2,1,26,1.8180192,0
6655,11.493606,3,10.128615,20.170156,20.980062,.000060999999,4,0,41,.46655506,0
6665,2.3196223,3,6.0284786,35.398693,7.9863114,.89272749,2,1,24,1.9198636,0
6666,4.2248039,3,12.64373,107.98237,9.835124,1.022979,1,0,39,0,0
6681,2.9737811,3,10.69271,79.95433,11.584417,.041598894,4,0,53,2.7235017,0
6686,.84087789,3,7.9061856,169.81464,9.561595,-.89318627,5,0,26,1.3319254,0
6690,11.269395,3,13.263002,198.12968,11.6672,1.2910299,4,1,59,.75153041,0
6691,7.2635136,2,12.205929,8.1528692,9.6188126,.71986079,3,0,48,1.8217562,0
6692,18.984379,3,14.839491,21.095951,11.963917,.56039357,4,1,47,.76704109,0
6694,22.592556,2,14.712646,15.110444,5.3243332,.67478907,4,1,48,1.622914,0
6700,.77728426,3,12.5773,116.23131,10.814957,-.27941865,3,0,38,0,0
6701,1.5196999,3,10.770123,42.113049,9.3429279,.88016969,1,1,44,0,0
6702,12.345661,3,15.669381,364.40671,17.328987,-.75678533,4,0,37,.88889325,0
6709,8.5077152,3,6.0962124,68.252563,21.640476,-.076259583,3,1,23,0,0
6710,1.9220154,3,10.874303,123.63278,14.735393,-.02463349,4,0,43,.64922154,0
6711,2.4352455,3,10.679383,113.39446,14.846452,-.031110004,4,0,43,1.0057058,0
6713,10.557734,3,4.0941439,73.813629,8.8140144,-.21455117,3,1,29,1.8358968,0
6718,74.795685,3,8.5277271,204.49178,14.986749,.0078765443,3,0,26,1.4717534,0
6725,14.126096,3,14.15205,118.92645,11.395761,.34516183,2,0,48,0,0
6728,7.9033298,3,8.6819944,119.64867,12.258383,.99676436,2,1,60,0,0
6733,5.7929096,3,11.894019,107.71387,10.366183,.62304109,2,0,36,0,0
6740,6.8637514,3,10.656422,31.094532,8.7654409,1.0872233,4,0,58,0,0
6746,13.217875,3,9.7142286,92.680855,8.9511642,.25391519,4,1,34,0,0
6753,9.394556,3,4.8780842,50.214226,7.12044,-.052414455,5,0,21,1.6218503,0
6756,9.2738447,2,4.2241015,16.596132,6.4226151,-.043258123,5,0,21,1.0425886,0
6758,2.5356605,2,4.3195601,75.319405,6.6109157,-1.17642,4,1,28,0,0
6759,3.9141207,2,10.365734,35.477161,8.6299334,.91963613,4,1,44,0,0
6768,4.0992179,3,15.422538,25.059509,8.9767275,.57135689,1,1,51,3.5320323,0
6769,3.2292769,3,5.6347222,37.987293,6.0542736,.67013305,3,0,26,0,0
6770,3.0200002,3,9.9248362,65.32074,11.081501,.086736239,3,0,39,0,0
6771,11.253267,3,14.70702,154.17038,12.917809,.62132108,4,1,41,0,0
6774,3.5341673,2,5.4599252,62.237797,7.49471,.53535122,2,0,27,0,0
6779,4.8360882,3,15.22605,64.753296,11.65428,.29557279,2,0,54,0,0
6780,7.3504391,4,15.224335,95.759857,13.772861,.87401485,3,1,43,0,0
6781,8.1061373,4,11.579352,108.99572,15.820129,.64885569,3,1,44,0,0
6782,10.669632,3,13.393339,99.235229,12.895253,.92660493,2,0,49,0,0
6794,13.520502,3,15.272636,196.84673,14.370411,.49454045,4,0,54,0,0
6800,3.2516596,2,6.7975502,66.491508,11.003244,.29180324,4,0,41,0,0
6804,1.5360528,3,14.993957,197.43687,12.067955,.32409233,2,1,37,0,0
6809,6.1916208,3,11.662224,56.286274,8.6399355,.018924652,4,1,38,0,0
6811,3.2290027,2,16.376429,62.368561,12.392494,.73338526,1,1,32,0,0
6819,1.9577304,1,3.3214691,16.394516,7.7844419,.42009994,1,0,23,5.9040098,0
6822,36.87077,2,3.7496583,.84305573,10.368074,.53523886,4,0,26,3.0515931,0
6827,45.404274,3,11.889304,144.97165,12.100241,.37627155,4,0,38,1.322248,0
6831,2.8121936,3,3.7529793,24.56089,8.2621193,-.04862988,4,0,27,1.1031491,0
6835,.91937965,3,9.7422905,85.698486,6.2277522,.90432614,2,0,31,2.9129331,0
6837,8.9628906,2,13.707612,9.8807602,9.9344015,.73401457,5,1,51,1.1123346,0
6838,3.3855915,3,5.1592622,60.849129,5.0264616,.12314816,3,0,22,4.8373728,0
6842,17.194765,3,31.495398,318.03986,14.128856,.26001152,4,1,42,0,0
6843,24.754322,3,42.578022,402.84656,17.946722,.18614782,4,1,41,0,0
6846,21.280693,3,38.15773,98.961205,11.619425,1.2504894,4,0,49,1.0231463,0
6847,12.974921,3,16.439953,81.982346,17.839134,-2.505384,4,1,57,1.5109407,0
6848,7.6622787,3,4.834157,151.15552,13.513662,.53199458,2,1,43,0,0
6849,6.2233057,3,7.7419252,37.091137,9.3351851,.36853883,4,0,36,2.181108,0
6853,1.4056638,2,5.5175738,87.213699,10.170965,-2.7803037,3,0,23,2.6960526,0
6862,2.0361993,2,5.3787255,31.281092,6.0532427,.62820399,1,0,31,0,0
6867,4.5829973,2,8.0307083,72.663933,8.1189852,-1.5263499,2,0,28,3.3653522,0
6875,6.3964019,3,6.7423706,139.5489,8.3076305,.06894286,3,0,22,0,0
6877,1.7505157,3,4.2597995,269.87967,10.129452,.030071061,1,1,28,0,0
6878,2.752496,3,18.084333,109.03613,11.877048,.087091595,3,0,37,0,0
6879,3.6929471,3,4.5154438,51.716137,7.6985331,.63192016,5,0,23,0,0
6880,6.33148,3,12.861911,38.185028,8.556551,.3272205,5,0,48,0,0
6881,7.972157,3,4.9331784,251.04202,14.026282,.15041539,1,0,44,2.8971169,0
6885,15.497807,3,32.148796,926.93677,28.696365,-.2137759,3,1,53,0,0
6901,25.028734,3,4.7694993,297.12662,5.4058676,.85699016,5,0,24,0,0
6904,14.285844,3,15.833663,141.56036,13.995077,-.1055066,4,0,32,0,0
6912,7.3435121,2,4.6162195,8.1491022,8.9967766,-.95116675,3,0,27,1.9202867,0
6913,2.3049619,2,13.453623,77.494118,4.9130216,-.83814734,3,1,38,2.6988339,0
6914,3.2002974,2,7.2663193,23.979004,6.0475631,.18056494,4,0,21,2.3282905,0
6918,5.2896562,3,10.771476,32.982418,13.695207,.19546942,3,0,43,1.2449261,0
6921,2.3025823,2,4.5479274,85.800133,8.7169561,-.58318567,4,0,28,0,0
6924,2.8633878,3,13.933472,79.922913,6.4258928,-.39089069,5,0,31,2.2132142,0
6933,2.4196758,3,8.2630367,81.518242,8.4183607,1.2274666,1,1,26,0,0
6934,20.487852,3,20.198654,82.332581,23.721096,.26070753,4,0,43,0,0
6935,3.6213846,3,8.297678,155.94423,6.7456956,.60041839,5,1,21,0,0
6936,13.443472,3,13.885314,415.75397,11.917223,.92465132,5,0,29,0,0
6941,5.296926,3,10.896962,34.793514,12.791634,-3.4803882,5,0,46,1.0819132,0
6943,2.171216,3,8.5859766,20.829664,7.5816069,.29898161,5,0,36,1.7904449,0
6948,8.6672258,2,4.3444977,72.284531,5.8134542,.85223567,4,0,21,0,0
6960,5.5000572,3,11.220235,139.16061,11.826526,.41804075,1,0,59,2.5538695,0
6962,36.71347,2,3.4646347,17.67767,16.412916,-.26798546,4,0,60,2.1803327,0
6963,29.34444,3,4.6532869,128.15349,11.7523,-.25113702,5,0,33,1.8856155,0
6967,29.007229,2,4.7119741,1.2673464,4.6271772,-.25535068,4,1,26,2.8065925,0
6970,2.167105,3,8.2423201,83.882462,8.2814083,.99255317,4,1,28,0,0
6971,7.894732,2,7.1276474,23.394943,7.166265,-2.3672781,3,0,29,0,0
6974,73.249382,3,8.7352648,602.48566,20.309572,.61415941,5,1,58,.68818271,0
6980,4.1672311,3,18.054092,75.893349,12.228086,.17361556,1,0,47,0,0
6981,3.0756984,3,15.625133,45.254467,10.686402,.14699055,1,0,47,0,0
6983,14.890209,3,6.8497109,67.709869,18.250883,1.3677906,4,1,51,2.6183403,0
6985,7.3250084,3,12.639605,49.626076,15.305512,-.49470624,2,0,48,0,0
6987,13.654881,3,13.075859,47.534012,12.58172,-.50766826,3,0,48,0,0
6990,28.273136,3,11.071772,411.00415,13.425659,-3.4803882,4,1,23,.30339694,0
6991,6.7489581,3,15.233963,91.327942,6.7469006,-.082644992,3,0,41,1.5956858,0
6993,1.7128375,3,12.542261,175.24463,10.676601,.26922911,4,0,38,0,0
7001,10.638549,2,4.5514622,77.391151,8.5662003,.20496084,4,0,27,1.7144372,0
7004,12.448354,1,12.148373,9.8093872,12.677731,-.45625213,3,0,47,2.1341791,0
7005,22.422045,3,16.483843,145.84961,11.874699,.29453337,3,1,51,0,0
7010,1.9165105,3,5.4383864,128.61319,11.488866,.30834937,3,1,42,0,0
7011,1.9735782,3,17.138426,148.63309,11.778299,.38525203,3,1,42,0,0
7013,8.8442764,3,5.9768729,50.964264,7.349751,-.59371889,1,1,26,0,0
7014,32.396534,3,20.337219,499.89243,20.447338,-.27350616,5,1,43,0,0
7016,31.642754,3,20.035627,483.58939,20.12081,-.27809671,5,1,43,0,0
7018,2.9008107,2,4.1700048,4.4514933,11.205563,.25944358,5,0,22,1.666649,0
7020,7.8040476,3,10.947013,95.945915,8.662303,.078165978,5,1,34,0,0
7024,.97588563,3,12.552198,32.604366,7.9310036,-.32369685,4,1,47,0,0
7026,16.022329,2,19.699421,45.616776,9.4341002,.49358842,4,0,42,1.1832583,0
7028,.93242258,2,6.3043242,79.902824,7.1912742,-.22552775,1,1,24,0,0
7030,8.855238,3,11.341792,92.972397,13.237821,.75880682,4,1,44,0,0
7034,16.485279,3,5.2891006,217.3811,10.276303,.6179921,1,0,36,.032502994,0
7036,3.7217622,3,3.3398402,69.630753,13.60824,-.03512295,4,1,27,1.8885666,0
7040,13.108988,3,19.5375,284.92816,15.460472,.58799791,4,1,56,0,0
7043,9.358223,3,7.0156589,32.229103,8.2525311,-1.8896754,4,0,23,0,0
7050,32.82391,3,12.391011,125.89801,9.4542952,.078280345,4,0,46,.9064402,0
7051,.95644403,3,4.7887521,33.107105,5.7908545,.58860171,3,0,24,0,0
7054,4.6843176,2,9.4770746,78.936577,7.8221211,.34511307,3,1,29,0,0
7056,2.1259956,3,3.5485024,61.038311,9.3096886,-.2441313,3,1,26,0,0
7064,25.676529,3,13.330156,79.993187,10.682532,.75043833,1,0,42,0,0
7068,1.8010014,2,5.8831787,14.188568,6.9654226,.24511623,1,0,29,0,0
7070,1.9887562,3,5.8315811,106.52972,12.490431,.78559768,3,0,39,3.956537,0
7073,40.612026,3,14.62632,105.48454,11.011698,-1.6977321,3,1,57,0,0
7075,4.8558564,2,13.174673,84.506035,6.2160826,.40468058,2,1,38,3.1524758,0
7082,1.3078145,3,6.2940831,54.203003,7.3221307,-.11422324,2,1,21,5.6653214,0
7086,13.391396,3,14.144524,81.422417,13.025654,.19644952,2,1,41,2.4844196,0
7093,35.378414,3,15.303449,162.16788,11.142132,-.1583232,4,1,48,0,0
7095,1.5364827,3,15.331347,210.47336,11.917136,.16007605,3,0,58,0,0
7103,10.568327,3,13.32422,127.94185,13.747091,.27014217,1,0,49,0,0
7109,12.442388,1,12.342504,9.632844,8.8218842,1.1950448,3,1,53,2.4619837,0
7115,3.1396852,3,11.649253,67.421089,10.07375,1.0182561,3,0,38,1.4257168,0
7119,3.5259101,2,4.9104924,56.768425,6.4746628,.24777596,2,0,22,0,0
7121,4.6118393,3,5.8983307,87.649254,7.0398817,.89937919,3,0,21,0,0
7130,8.2067223,3,4.5124187,47.269688,12.940827,.056756739,1,0,41,2.8243032,0
7132,16.900999,3,11.184444,140.10561,17.178846,-.33796039,5,0,31,0,0
7135,3.9155879,3,4.9012127,40.77758,8.7444572,-.51341134,5,0,29,2.133086,0
7136,4.4601068,1,4.9461989,17.506203,11.168491,-.95859182,3,0,47,0,0
7138,24.071856,2,11.777559,0,10.956687,.37627938,3,1,53,1.948548,0
7139,2.3167589,3,9.3305721,356.93134,11.331735,.35323,4,0,28,0,0
7141,11.049987,3,10.572388,21.300554,15.858257,-.23608449,4,0,39,.45746988,0
7143,8.9619141,3,7.1207485,34.581547,5.7827878,.45473722,1,0,28,0,0
7145,4.8618498,3,3.0867176,50.309429,8.1606474,.27098629,4,0,23,0,0
7150,7.640255,3,8.1768112,81.612213,6.894299,.1417641,4,1,34,0,0
